"tx","wc","x","y"
1,6,1.5652170181,0
1,18,40.3125,0
1,6,14.063827515,0
0,0,12.958328247,17
0,0,38.021270752,0
0,0,31.020828247,64
0,0,8.25,0
0,0,1.6875,3
1,19,194.83325195,183
1,5,8.875,1
0,0,6.4375,16
1,24,2.5416660309,6
1,12,1.3043470383,0
0,0,12.68888855,4
1,9,7.6666641235,36
1,9,17.625,1
1,12,2.0444431305,0
1,16,8.625,3
0,0,8.0454483032,3
0,0,17.473678589,30
1,38,13.446807861,4
0,0,25.125,5
1,8,51.041656494,0
1,2,4.5208320618,5
0,0,4.125,7
0,0,26.291656494,0
0,0,50.791656494,5
1,27,25.791656494,1
1,21,46.791656494,91
0,0,11.75,7
1,11,8.2340393066,0
0,0,50.3125,85
1,2,4.6749992371,36
0,0,2.085105896,0
1,53,36.4375,47
0,0,10.208328247,3
1,64,18.302322388,0
1,7,0.8125,10
1,17,1.9375,0
1,20,6.6666641235,51
1,25,42.645812988,450
1,3,33.9375,2
1,73,6.5,0
1,10,20.479156494,13
1,15,54.708312988,156
1,3,27.9375,0
1,16,5.8125,132
0,0,0.4186046124,1
0,0,37.1875,40
0,0,4.1818161011,1
0,0,12.479164124,55
0,0,5.125,67
0,0,29.893615723,47
0,0,41.875,0
1,2,15.666664124,45
1,8,13.244438171,0
1,22,6.9791641235,0
0,0,4.2291641235,4
1,3,9.7291641235,22
0,0,45.319122314,56
1,4,9.875,0
1,12,85.8125,86
0,0,73.149963379,345
1,36,45.833312988,206
0,0,36.291656494,0
0,0,3.4166660309,0
0,0,146.85412598,8
1,9,13,2
1,12,4.0416641235,20
1,57,17.304336548,13
1,15,8.5869522095,2
1,41,24.217376709,66
0,0,6.553188324,2
0,0,19.916656494,2
0,0,39.6875,76
1,73,5.340423584,0
1,32,8.3191452026,1
0,0,37.770812988,189
1,10,21.3125,204
0,0,42.416656494,4
1,49,10.386360168,0
0,0,1.7659568787,0
0,0,17.458328247,62
1,18,8.888885498,0
1,41,6.7741928101,100
0,0,13.958328247,36
1,16,0.8333330154,0
0,0,5.8541641235,2
1,3,4.8421020508,1
1,7,1.8648643494,0
1,15,9.5416641235,0
1,3,24.956512451,0
0,0,24.5625,82
1,23,5.3478240967,50
1,8,18.479156494,2
1,12,53.5,23
1,12,10.565216064,8
0,0,1.5111103058,0
1,26,236.22912598,414
1,4,6.7608680725,26
0,0,69.042541504,0
1,7,12.270828247,29
1,18,16.520828247,155
0,0,5.1086921692,12
1,20,11.5625,1
1,8,9.3076858521,204
0,0,11.125,12
0,0,20.666656494,16
0,0,7.2916641235,0
0,0,2.1666660309,1
0,0,7.3191452026,1
0,0,7.2291641235,26
0,0,4.5,0
0,0,4.4210510254,0
1,15,6.3953475952,146
1,2,1.9487171173,0
1,29,33.3125,162
1,30,3.063829422,7
1,13,20.104156494,54
0,0,53.617004395,4
0,0,9.875,0
0,0,5.8297843933,5
0,0,21.395828247,1
1,37,16.666656494,7
1,37,6.3488349915,0
1,15,42.531890869,2
0,0,4.7708320618,2
1,22,31.916656494,36
0,0,8.2708282471,0
0,0,21.083328247,5
0,0,2.3333320618,10
0,0,69.21270752,2
0,0,9.3829727173,5
1,12,2.2564086914,1
1,2,14.916664124,6
1,2,4.4782600403,0
1,7,4.2083320618,2
1,13,26.729156494,122
1,20,6.6595726013,3
0,0,1.6458330154,0
0,0,16.744674683,62
0,0,34.914886475,41
0,0,6.9583320618,1
0,0,21.6875,10
1,54,0.7142853737,0
1,36,5.0833320618,31
0,0,61.8125,15
1,14,4.0208320618,2
0,0,26.1875,248
1,30,14.416664124,9
1,19,3.085105896,1
1,5,14.916664124,48
1,13,5.75,0
1,10,2.2608680725,0
0,0,36.833312988,0
0,0,1.9782600403,3
0,0,7.3541641235,18
1,4,13.458328247,6
1,8,23,3
1,3,18.916656494,4
0,0,6.8125,3
1,23,7.1489334106,10
1,8,4.75,2
1,41,5.2291641235,17
1,10,0.4888887405,56
0,0,25.791656494,190
1,23,2.4791660309,0
0,0,20.520828247,24
1,24,31.9375,3
0,0,5.5744667053,0
0,0,4.2083320618,0
0,0,1.9375,3
0,0,2.042552948,0
0,0,9.1666641235,2
1,11,120.77081299,108
0,0,32.729156494,1
0,0,13.229164124,9
0,0,56.833312988,5
0,0,6.0208320618,2
0,0,4.488368988,0
1,9,4.644443512,30
0,0,4.8958320618,5
0,0,5.5652160645,7
1,4,48.066650391,1
1,8,28.170211792,355
1,17,10.255317688,5
0,0,4.2708320618,2
0,0,17.458328247,2
0,0,23.770828247,20
0,0,11.666664124,2
1,10,14.208328247,36
0,0,5.3125,3
0,0,31.875,8
0,0,11.416664124,2
1,5,3.4583320618,0
0,0,14.5,7
1,5,25.893615723,18
1,23,23.0625,36
1,8,19.3125,12
0,0,0.1627906561,0
0,0,10.765953064,5
0,0,64.770812988,3
0,0,23.958328247,93
1,3,4.5,1
0,0,119.3125,2
1,5,0.9361701012,0
1,12,6.2916641235,0
0,0,2.7173900604,0
1,22,14.104164124,4
1,2,31.5625,6
0,0,2.8125,0
0,0,32.583312988,29
0,0,1.571428299,0
0,0,4.3333320618,10
0,0,71.478210449,94
0,0,227.10412598,535
0,0,69.916625977,0
0,0,25.583328247,5
0,0,4.2708320618,6
1,8,38.583312988,0
0,0,30.645828247,1
1,24,19.127655029,5
1,8,11.8125,8
1,14,12.6875,15
1,23,34.25,81
0,0,10.291664124,0
0,0,24.354156494,3
1,39,15.020828247,480
0,0,4.1777763367,0
1,4,4.2439002991,0
0,0,19.872329712,64
1,2,43.645812988,119
0,0,17.6875,0
1,4,34.416656494,57
1,28,23.25,0
1,32,31.3125,21
1,12,27.708328247,5
1,16,6,21
1,4,21.326080322,69
1,9,49.063812256,102
0,0,3.3999996185,6
1,5,1.7999992371,0
1,15,32.565216064,273
1,25,5.4375,2
0,0,12.9375,0
1,12,9.1458282471,2
1,20,9.0833282471,0
1,49,75.604125977,9
1,12,17.708328247,0
1,12,4.2666664124,1
1,11,8.888885498,6
0,0,9.8222198486,5
1,4,52.645812988,49
0,0,66.479125977,3
1,7,43.75,3
0,0,29.708328247,1
1,5,34.395812988,11
1,5,4.0208320618,0
1,9,26.729156494,1
0,0,0.8043475151,1
1,3,21.659561157,0
1,7,20.375,1
1,2,13.744674683,0
1,7,14.255317688,0
1,3,25.020828247,31
0,0,32.708312988,46
0,0,0.3404254913,0
0,0,8.25,10
1,15,30.770828247,1
0,0,54.291656494,24
1,6,3.8913040161,0
0,0,54.297851563,166
1,11,8.04347229,128
1,4,9.6041641235,22
1,6,25.416656494,1
1,6,11.9375,30
0,0,6.7659568787,0
1,23,16.354156494,3
1,24,99.0625,0
1,7,1.4375,1
0,0,4.7209281921,0
1,5,0.7659573555,0
1,14,15.5,11
0,0,13.541664124,22
1,16,14.295448303,17
1,18,0.8421049118,0
0,0,22.416656494,0
0,0,1.4375,6
0,0,87.083312988,130
0,0,31.875,591
0,0,13.583328247,0
1,16,38.833312988,5
1,7,35.791656494,1
1,22,19.6875,29
0,0,17.875,0
0,0,0.9318180084,0
1,21,0.2857141495,0
1,4,72.936157227,371
1,14,44.6875,3
0,0,1.4468078613,0
1,14,13.333328247,2
0,0,5.0208320618,3
0,0,25.0625,58
0,0,4.6808509827,0
0,0,11.297866821,3
1,10,0.847826004,0
1,7,1.7999992371,52
1,11,41.8125,131
0,0,3.5957431793,0
1,14,36.395812988,26
0,0,4.0652160645,0
0,0,2.4893608093,0
0,0,2.8958320618,0
0,0,7.0833320618,7
0,0,4.468082428,2
0,0,15.382972717,3
0,0,12.791664124,514
0,0,9.4375,4
1,11,7.6136360168,0
1,10,18.416656494,11
0,0,32.630432129,0
1,28,57.511108398,0
1,5,88.574462891,17
0,0,2.0833320618,13
1,48,45.67388916,214
1,8,12.270828247,0
0,0,44,208
0,0,5.8780479431,0
0,0,134.8125,655
1,7,33.375,1
1,21,12.375,0
0,0,3.7708320618,1
1,62,24.541656494,78
1,9,33.666656494,283
0,0,23.541656494,0
0,0,4.5625,0
1,17,32.083312988,2
1,18,3,0
1,31,1.3555555344,0
0,0,25.375,4
0,0,7.042552948,10
0,0,30.375,6
0,0,63.8125,0
1,20,15.104164124,3
0,0,9.8297805786,45
1,10,7.125,3
1,13,32.166656494,32
0,0,4.5625,1
0,0,4.5319137573,0
1,5,1.8409090042,7
1,2,1.5625,3
1,9,156.79162598,72
1,24,48.608673096,5
1,14,0.3611109257,0
0,0,3.8085098267,0
1,36,7.2083320618,38
1,5,13.125,1
0,0,1.9347820282,0
0,0,20.333328247,6
1,11,16.022720337,81
0,0,1.4523801804,2
1,16,5.875,12
1,7,52.375,0
1,16,34.604156494,7
1,6,1.3076915741,100
1,5,28.270828247,80
0,0,40.625,0
1,12,27.777770996,0
1,4,2.3958320618,30
0,0,2.6041660309,0
0,0,7.021736145,0
0,0,15.872337341,0
1,5,5.0652160645,0
1,50,55.520812988,93
1,10,31.458328247,62
1,10,5.4893608093,2
0,0,52.229156494,0
1,45,21.391296387,53
1,4,7.6666641235,157
0,0,16.875,1
1,48,22.8125,51
1,7,4.7291641235,0
1,9,8.6444396973,0
0,0,87.270812988,335
1,4,27.478256226,5
1,28,17.625,3
1,20,6.1875,0
0,0,26.340423584,0
1,8,25.9375,1
1,4,42.1875,0
0,0,47.4375,12
1,7,34.083312988,16
1,22,53.166656494,1
0,0,2.7291660309,2
0,0,26.787231445,36
1,6,6.7083320618,35
0,0,69.895812988,52
1,6,24.066665649,222
0,0,67.104125977,199
0,0,5,0
0,0,0.7708330154,1
0,0,5.2291641235,8
0,0,25.083328247,7
0,0,35.3125,1
1,2,17.666656494,0
0,0,3.3125,2
0,0,1.7291660309,4
0,0,52.217376709,755
1,12,0.8085103035,10
0,0,320.35400391,64
1,8,46.479156494,1
1,11,1.4814805984,0
0,0,2.4375,0
1,33,21.9375,121
0,0,1.8333330154,2
1,6,2.8043460846,0
1,3,39.75,36
0,0,20.0625,5
1,26,65.916625977,45
1,10,9.9166641235,1
1,22,16.911102295,100
0,0,17.708328247,1
0,0,18.770828247,0
1,2,8.4375,20
0,0,83.104125977,6
0,0,34.541656494,6
0,0,7.7291641235,3
1,8,205.0637207,1129
1,6,1.6521730423,106
1,9,0.7058820724,0
1,9,43.770812988,20
0,0,59.458312988,10
0,0,26.645828247,39
1,2,9.6170196533,0
0,0,0.0638297796,0
1,35,37.9375,56
1,19,3.3333320618,0
1,28,0.2580645084,0
0,0,4.8510627747,32
0,0,61.145812988,20
0,0,32.979156494,1
1,1,6.340423584,13
1,34,27.166656494,37
1,45,2.8297863007,4
1,23,27.913040161,0
0,0,29.824996948,6
1,12,1.9428567886,0
1,6,4.468082428,0
1,11,54,30
0,0,65.291625977,26
0,0,17.854156494,29
1,8,5.3541641235,1
0,0,2.9487171173,3
0,0,4.8333320618,18
0,0,0.9791665077,1
0,0,19.875,86
1,15,0.5652170181,1
1,20,13.956520081,0
0,0,0.3695650101,0
0,0,3.1666660309,0
0,0,58.08694458,6
1,8,8.8043441772,2
0,0,0.6744184494,0
1,4,27.875,0
1,7,1.3260860443,0
0,0,16.958328247,4
1,14,5.1914863586,0
0,0,0.3999998569,0
1,17,9.375,116
0,0,45.395812988,2
0,0,20.666656494,152
1,13,27.25,1
1,56,5.25,0
1,2,7.1777763367,0
0,0,3.1458320618,2
0,0,2.375,3
0,0,7.9583320618,5
0,0,11.125,4
0,0,20.608688354,3
0,0,2.1086940765,3
0,0,8.8333282471,2
0,0,17.083328247,10
0,0,72.666625977,4
0,0,1.1777772903,0
0,0,6.5319137573,1
0,0,4.1666641235,7
1,25,2.9791660309,0
0,0,69.291625977,0
1,23,14.044441223,1
1,6,2.0625,30
0,0,7.9791641235,0
1,7,60.229156494,9
0,0,0.3260867596,0
0,0,4.0833320618,9
0,0,9.7560958862,0
0,0,1.7916660309,0
0,0,4.5652160645,0
0,0,15.833328247,14
1,10,7.2708320618,4
0,0,2.0888881683,1
0,0,16.229156494,5
0,0,48.208312988,161
0,0,30.354156494,2
1,2,2.085105896,0
0,0,3.5106372833,0
1,14,39.541656494,3
0,0,22.875,2
1,10,2.4375,4
1,19,36.416656494,3
1,19,169.47912598,664
1,8,100.08508301,358
1,10,21,0
1,25,1.75,2
1,3,6.42552948,9
1,27,3.4565200806,15
0,0,87.208312988,109
1,8,1.2765951157,1
1,8,14,6
0,0,31.276580811,1
1,5,19.895828247,4
1,7,21.869552612,75
1,9,4.042552948,1
0,0,19.8125,2
0,0,6.595741272,0
0,0,6.8333320618,17
1,4,81.479125977,2
1,15,6.3541641235,1
0,0,14.708328247,68
0,0,4.1666641235,5
1,20,1.7291660309,4
0,0,2,3
1,20,6.5,8
1,8,1.0434780121,1
1,14,118.02081299,246
1,27,5.7659568787,0
1,28,42.729156494,184
1,2,4.8717918396,933
1,25,2.047618866,1
0,0,19.8125,4
1,8,26.585357666,220
1,19,11.541664124,54
1,7,5.4791641235,3
1,20,2.4166660309,0
1,8,224.375,423
1,14,4.4791641235,31
1,17,44.659545898,22
0,0,11.088882446,0
1,8,10.645828247,10
0,0,15.81817627,0
1,9,22.68888855,80
0,0,4.2708320618,3
1,11,17.045440674,18
1,12,12.479164124,41
0,0,9.9777755737,0
0,0,13.666664124,57
1,10,33.458312988,0
1,20,9,0
1,4,14.531913757,5
1,34,82.75,618
0,0,5.9574432373,1
1,6,3.3125,0
1,5,5.2083320618,27
1,51,4.1304321289,2
0,0,34.4375,17
1,10,114.58331299,59
1,28,10.765953064,0
1,21,17.083328247,2
1,7,0.8260865211,2
0,0,17.375,23
1,21,32.479156494,245
1,1,7.3125,6
0,0,2.7872333527,41
1,8,26.104156494,24
0,0,3.4680843353,0
1,22,14.170211792,221
1,26,2.1176452637,0
0,0,72.354125977,0
1,20,2.8958320618,26
1,32,4.5625,1
0,0,29.625,0
1,50,75.854125977,26
0,0,15.916664124,0
1,5,24.829772949,25
1,14,18.977767944,0
1,9,66.891296387,42
0,0,19.145828247,4
1,7,3.3695640564,0
0,0,1.7291660309,2
1,42,13.190475464,200
1,15,2.021276474,0
1,18,36.1875,6
0,0,8.375,4
1,37,0.8695650101,0
0,0,0.2926828861,2
0,0,3.5777759552,40
1,21,1.5,2
1,33,9.9166641235,2
0,0,0.0606060326,0
1,6,9.3125,62
0,0,18.291656494,13
0,0,25.063827515,38
1,28,14.229164124,0
0,0,13.541664124,5
0,0,59.520812988,2
1,10,5.297870636,261
1,6,8.936164856,19
1,12,17.83782959,0
1,15,1.4042549133,0
1,11,20.0625,16
1,14,28.6875,148
1,10,19.208328247,8
0,0,40.895812988,141
0,0,2.297870636,24
0,0,15.458328247,12
0,0,4.7555541992,0
0,0,46.75,31
0,0,50.791656494,6
0,0,99.416625977,2
1,15,22.479156494,2
0,0,0.9199995995,0
1,18,2.5813941956,100
1,11,17.382965088,10
0,0,0.553191185,1
0,0,6.4791641235,14
0,0,120,70
0,0,2.875,0
0,0,0.8541665077,1
0,0,7.4791641235,8
0,0,2.0869560242,0
0,0,22.208328247,3
0,0,5.8297843933,3
0,0,3.7291660309,0
1,48,10.416664124,13
0,0,12.479164124,20
1,8,0.9512190819,0
1,14,13.404251099,1
0,0,21.854156494,251
0,0,9.8333282471,19
0,0,39.9375,0
0,0,3.5833320618,3
0,0,12.291664124,13
1,10,6.7021255493,5
1,26,6.3555526733,13
1,62,26.458328247,1
1,6,35.145812988,201
0,0,0.7777776718,0
0,0,15.458328247,18
0,0,6.8510627747,2
0,0,1,0
0,0,1.0909090042,2
0,0,26.458328247,8
0,0,6.8695640564,6
0,0,7.5416641235,5
1,16,18.375,18
1,13,5.1111106873,26
0,0,4.1086921692,3
1,10,21.0625,133
1,6,30.5,116
0,0,2.0217380524,0
1,6,31.666656494,5
1,4,38.695648193,1246
1,11,1.3902435303,0
0,0,27.020828247,5
0,0,18.770828247,9
1,2,21.127655029,0
0,0,2.3783779144,0
1,14,7.575756073,0
1,12,75.145812988,45
0,0,15.020828247,13
1,11,35.3125,2
1,26,0.6666665077,10
0,0,69.104125977,0
1,40,14.934776306,0
1,5,9.1458282471,3
0,0,182.25,367
0,0,83.434753418,50
0,0,23.25,201
1,49,21.1875,75
0,0,1.1521730423,0
0,0,1.2291660309,36
0,0,27.5625,3
0,0,1.7083330154,0
1,4,5.5833320618,0
0,0,8.2916641235,10
0,0,2.085105896,0
1,12,172.45825195,2
1,20,7.7291641235,14
1,22,111.66662598,7
0,0,0.1333333254,0
1,27,7,0
1,9,8.6041641235,6
1,5,11.840904236,0
0,0,22.479156494,0
1,38,22.9375,139
1,25,122.875,116
0,0,16.625,27
1,21,16.399993896,0
1,18,7.8666648865,0
0,0,12.958328247,2
1,100,9.936164856,0
0,0,0.6666665077,0
0,0,20.425521851,0
1,14,2.1041660309,0
1,19,81.25,5
1,8,8.5227203369,1
1,14,17.957443237,2
1,18,10.191482544,11
0,0,37,0
1,12,20.208328247,92
0,0,32.375,7
1,11,0.4166665077,0
1,5,13.452377319,0
1,27,11.41860199,0
1,10,41.395812988,72
0,0,8.875,6
1,10,6.4888877869,35
1,16,38.020812988,102
0,0,11.395828247,5
1,32,22.340423584,37
1,19,180.65209961,10
0,0,23.541656494,4
1,7,59.854156494,47
1,9,2.9791660309,0
1,25,3.2916660309,5
0,0,128.04162598,20
0,0,81.416625977,5
0,0,39.847808838,2
1,8,6.1041641235,47
1,4,0.0697674155,110
0,0,9.170211792,14
0,0,73.4375,13
1,23,3.1999988556,0
0,0,12.8125,3
0,0,16.916656494,67
1,17,98.625,16
1,26,31.723403931,2
0,0,15.166664124,2
0,0,23.875,5
0,0,6.8510627747,0
0,0,6.1458320618,0
0,0,1.7083330154,4
0,0,2.2380943298,4
1,55,9.6739120483,0
1,15,0.365853548,0
1,4,18.063827515,8
0,0,0.911110878,0
1,4,15.549995422,2
0,0,1.1578941345,0
0,0,11.522720337,0
1,18,48.958312988,84
1,20,3.7608680725,0
1,9,5.0232543945,0
1,9,1.6944437027,1
1,3,2.0652160645,3
0,0,30.541656494,33
1,12,2.7555541992,0
1,24,14.416664124,2
0,0,41.625,3
0,0,5.7083320618,0
1,45,15.75,9
1,14,11.0625,0
0,0,21.083328247,30
0,0,14.395828247,0
1,6,2.4130420685,0
0,0,6.326084137,0
1,56,24.3125,3
0,0,5.4347801208,0
0,0,6.5,1
1,6,6.4347801208,9
1,14,34.666656494,10
0,0,0.0434782505,0
0,0,13.854164124,4
0,0,17.8125,5
0,0,0.896551609,0
1,12,29.458328247,200
1,14,64.425476074,7
1,14,1.6999998093,0
0,0,223.39575195,115
1,7,16.608688354,365
1,4,4.9148902893,8
1,12,22.419342041,48
1,26,4.974357605,83
1,13,14.6875,339
0,0,16.125,91
0,0,35.6875,1
0,0,6.6875,1
0,0,108.375,0
1,17,1.5833330154,0
1,8,2.125,0
0,0,15.0625,29
1,2,15.893615723,3
1,32,13.125,9
1,8,2.6382961273,0
1,26,4.4166641235,1
1,6,1.3404254913,2
0,0,5.9347801208,2
1,6,2.7234039307,0
1,16,11,0
1,17,31.8125,30
1,2,10.395828247,4
0,0,48.916656494,102
1,7,8.8043441772,0
0,0,3.3170719147,3
1,2,0.3333332539,0
1,11,6.5434761047,0
1,6,18.936157227,0
1,5,11.375,1
1,9,14.933326721,0
1,4,22.382965088,160
0,0,18.145828247,27
1,13,2.6538448334,8
1,5,19.042541504,1
1,5,27.895828247,0
1,8,59.1875,55
1,6,22.866653442,0
1,99,3.6956520081,3
1,39,50.541656494,11
0,0,10.583328247,9
0,0,12.872337341,31
1,22,5.6739120483,0
1,6,35.0625,155
1,8,106.79162598,0
1,42,17.8125,1
1,18,52.0625,2
1,9,9.8936157227,1
0,0,9.42552948,0
1,2,16.723403931,12
0,0,74.395812988,8
0,0,35.978240967,0
1,12,18.717376709,262
0,0,7.125,3
0,0,3.0909080505,20
0,0,8.8723373413,11
0,0,2.8958320618,40
1,9,0.8571424484,1
1,21,4.1111106873,19
1,2,3.5625,2
0,0,16.604156494,2
0,0,5.25,2
0,0,29.604156494,109
1,6,6,0
0,0,3.8048763275,1
1,9,15.829780579,0
1,8,8.9333267212,0
0,0,2.28947258,0
1,16,12.826080322,7
0,0,14.744674683,1
1,2,20.104156494,1
0,0,19.041656494,3
1,6,13.166664124,124
1,5,2.3404254913,0
1,7,17.347824097,0
0,0,24.520828247,1
0,0,2.4615383148,2
0,0,11.125,12
0,0,9.25,8
0,0,82.354125977,218
0,0,0.0232558101,0
1,12,3.6521720886,49
1,14,96.125,1
1,5,48.583312988,88
0,0,33.4375,0
1,13,10.808509827,1
1,55,33.583312988,201
0,0,109.875,15
1,12,6.6666641235,0
1,16,35.478240967,61
0,0,8.1458282471,40
1,12,1.5681810379,13
1,4,6.4583320618,0
0,0,17.416656494,1
1,25,10.021736145,7
1,1,65.041625977,1
1,10,94.791625977,0
1,10,26.041656494,12
0,0,61.5,1
0,0,0.4583332539,0
1,7,2.7083320618,2
1,8,11.869560242,33
0,0,64.833312988,57
0,0,67.520812988,12
1,6,55.25,11
1,26,1,48
1,6,8.1875,0
1,17,6.9130401611,0
0,0,30.145828247,8
1,3,4.8958320618,52
1,34,81.826049805,70
0,0,41.4375,1
0,0,4.7916641235,2
1,12,27.479156494,7
0,0,13.833328247,2
0,0,28.125,6
0,0,8.765953064,0
1,6,17.489349365,5
1,4,78.083312988,288
0,0,9.3333282471,1
1,29,32.104156494,6
1,9,68.270812988,250
1,20,19.191482544,2
0,0,7.085105896,0
1,35,5.0222206116,110
1,16,11.666664124,51
1,15,18.520828247,53
1,30,1.4583330154,1
1,3,15.347824097,4
1,18,9.3958282471,20
0,0,15.85105896,0
1,18,44.75,68
1,8,9.0833282471,0
0,0,0.0434782505,0
0,0,33.97869873,16
1,10,78.702087402,245
0,0,3.6315784454,1
1,4,1,0
0,0,22.645828247,45
1,23,15.645828247,67
0,0,61.666656494,380
1,6,4.9574432373,8
1,10,24.3125,0
0,0,21.361694336,53
0,0,7.3617019653,0
0,0,54.895812988,2
0,0,2.571428299,0
1,23,20.78125,2
1,9,0.8055553436,0
1,28,7.7291641235,2
0,0,31.854156494,7
1,7,2.191488266,0
1,58,6.6666641235,0
1,9,7.8333320618,0
0,0,27.541656494,8
0,0,100.1875,5
0,0,37.063812256,187
1,27,6.1666641235,0
1,5,0.1333333254,0
0,0,12.782608032,5
1,31,9.875,0
1,4,5.7826080322,2
0,0,2.1041660309,1
0,0,28.604156494,2
1,6,14.170211792,2
1,23,15.916664124,29
1,4,39.416656494,71
0,0,0.0666666627,0
0,0,38.148925781,6
0,0,1.6808509827,2
1,14,0.9268288612,1
1,19,3.4090900421,3
1,3,33.895812988,0
1,15,19.431808472,210
0,0,79.520812988,6
1,8,8.8936157227,34
1,16,8.0833282471,88
0,0,15.933326721,0
1,7,14.041664124,55
1,14,27.666656494,6
1,13,36.083312988,12
1,4,31.434768677,0
1,18,19.354156494,51
1,8,65.520812988,2
0,0,32.895812988,2
0,0,61.666656494,11
1,16,15.404251099,23
1,5,149.3125,29
1,7,5.4347801208,0
1,17,3.9090900421,7
1,3,1.9375,1
1,10,1.4255313873,2
1,19,52.074981689,0
0,0,15.6875,2
1,11,4.2666664124,8
1,14,26.956512451,4
0,0,50.787231445,0
1,2,16,3
0,0,246.4041748,504
0,0,10.729164124,5
1,13,3.5869560242,2
1,36,31.595733643,153
1,26,63.125,0
1,14,15.625,3
0,0,0.212121129,0
0,0,18.425521851,4
1,17,15.520828247,2
1,3,30.787231445,65
1,23,4.5,2
1,64,14.657142639,15
1,5,49.395812988,51
0,0,32.617004395,0
0,0,6.8085098267,1
1,5,7,10
1,9,2.4375,5
1,1,1.7916660309,0
1,19,22.166656494,282
0,0,115.27081299,20
0,0,14.083328247,2
1,15,16.468078613,9
1,15,6.4782600403,0
1,39,8.6041641235,1
0,0,1.638297081,0
1,2,3.8541660309,0
1,12,15.565216064,0
0,0,8.1875,0
0,0,13.145828247,0
0,0,11.847824097,0
1,31,52.6875,110
0,0,27.604156494,48
0,0,13.25,44
1,18,60.282592773,144
1,5,54.708312988,15
0,0,4.2666664124,0
0,0,10.155548096,5
1,171,8.125,0
0,0,31.375,0
1,21,60.229156494,24
1,52,102.08331299,28
1,7,13.958328247,4
1,18,3,1
1,24,10.066665649,0
1,28,9.0416641235,0
1,3,7.1063804626,1
0,0,2.6875,56
1,47,15.042549133,43
1,10,2.3333320618,0
1,23,39.8125,56
0,0,9.4791641235,6
0,0,6.2093009949,2
0,0,1,2
1,8,50.765930176,50
0,0,112.39581299,3
1,11,3.8409080505,0
0,0,53.395812988,210
0,0,5.9230766296,0
0,0,5.6666641235,26
1,27,6.3777770996,0
0,0,0.3541665077,2
0,0,59.541656494,3
1,90,33.208312988,66
0,0,26.583328247,68
1,9,17.541656494,72
1,13,18.958328247,0
1,12,21.319137573,0
1,14,0.9534883499,0
0,0,58.6875,50
1,21,23.673904419,0
1,8,20.204544067,406
0,0,121.76086426,607
1,13,22.604156494,31
1,25,0.655172348,6
1,2,135.54162598,12
0,0,14.866661072,21
0,0,45.604156494,55
0,0,0.2666666508,0
0,0,42.958312988,73
1,8,24.70211792,1
1,2,25.854156494,62
1,7,1.9347820282,0
0,0,15.583328247,22
0,0,33.630432129,2
0,0,1.9375,5
1,18,51.395812988,3
0,0,126.5625,0
0,0,13.083328247,0
0,0,160.83325195,168
1,5,20.230758667,0
1,5,38.0625,178
1,14,4.7916641235,1
1,4,29.625,0
1,12,9.085105896,116
0,0,6.8095207214,0
0,0,20.583328247,14
0,0,23.956512451,1
1,21,3.10638237,3
0,0,8.2291641235,2
0,0,15.545448303,1
0,0,36.608673096,0
0,0,1.1875,1
1,21,14.020828247,0
1,28,16.695648193,1
1,5,7.1458320618,88
1,6,3.8372077942,1
0,0,2.9230766296,2
1,23,24.791656494,26
1,3,1.6818180084,1
0,0,104.5,8
1,7,22.354156494,6
0,0,8.5416641235,31
0,0,10.586952209,1
0,0,66.787231445,0
1,5,0.625,0
1,3,4.1666641235,3
0,0,9.3125,5
1,3,10.299995422,15
1,9,18.446807861,0
1,7,0.3030302525,5
1,9,40.604156494,2
0,0,29.645828247,78
1,13,3.4166660309,1
1,36,0.9791665077,1
1,6,27.708328247,89
1,6,11.8125,14
1,10,4.2340393066,152
1,8,0.46666646,0
1,68,196.45825195,473
1,9,43.270812988,219
1,29,1.659573555,1
1,10,0.7111110687,0
0,0,33.166656494,49
0,0,44.6875,0
0,0,3.3541660309,1
1,10,34.395812988,77
0,0,15.604164124,148
1,14,40.382965088,182
1,23,37.489349365,43
1,11,19.872329712,6
0,0,6.3695640564,0
1,6,6.3541641235,140
0,0,0.9523806572,0
1,49,11.369560242,0
1,29,13.086952209,14
0,0,1.0869560242,0
1,15,33.875,1
0,0,88.595703125,6
0,0,26.416656494,44
1,27,5.2291641235,3
1,15,2.3913040161,0
1,12,34.645812988,0
1,7,28.958328247,12
0,0,12.916664124,0
0,0,31.70211792,0
1,32,19.145828247,0
0,0,24.847824097,1
0,0,64.25,253
1,19,0.5681815147,1
0,0,13.170211792,0
0,0,54.8125,46
1,23,15.595741272,21
0,0,9.5833282471,0
0,0,6.1875,11
0,0,47.645812988,50
1,8,15.625,0
0,0,13.770828247,13
1,17,11.729164124,0
0,0,16.270828247,142
1,13,8.2916641235,1
0,0,1.0652170181,1
0,0,0.0930232406,0
1,9,4.3111076355,2
0,0,25.875,12
0,0,2.7708320618,1
1,27,10.125,0
0,0,12.3125,5
1,18,40.125,0
1,12,123.63824463,10
0,0,34.1875,162
1,4,26.3125,1
1,2,3.8936157227,0
1,7,1.7916660309,51
1,19,8.9166641235,31
0,0,6.3125,12
0,0,0.9722218513,0
1,17,3.3958320618,15
0,0,9.4583282471,0
0,0,13.770828247,3
1,3,2.2608680725,7
1,12,12.583328247,3
1,18,1.7391300201,1
1,4,14.804344177,2
