enrolldt,price,downpmt,monthdue,pmttype,use,age,gender,default
19970305,1926,150,10,4,0,0,1,0
19970304,489,244.5,8,4,0,55,2,0
19970306,859,35,7.25,1,0,30,1,0
19970307,489,244.5,8,1,1,31,1,0
19970308,1108,75,24,1,0,29,1,0
19970313,929,929,10.25,1,6,28,2,0
19970325,859,25,7.25,1,0,23,2,0
19970321,1079,150,10,5,1,30,1,0
19970326,1328,100,10,1,0,46,2,0
19970102,545,19,2,3,0,35,2,0
19970108,599,599,12,1,1,21,1,0
19970116,499,499,9,1,0,39,2,0
19970116,779,19,2.5,4,5,22,1,0
19970106,973.43,100,5.5,4,0,52,2,0
19970120,893.36,50,5.5,1,4,26,1,0
19970121,258.96,258.96,11,1,6,24,1,0
19970125,893.36,150,5.5,5,3,24,1,0
19970131,1277.12,250,5.5,5,0,55,1,0
19970205,1485.12,100,2.75,5,0,22,2,0
19970210,1411.28,1411.28,11,1,3,46,2,0
19970228,1411.28,130,2.75,3,1,38,2,0
19970306,1018.16,50,5.5,3,6,28,1,0
19970311,622.96,622.96,15,1,0,34,1,0
19970323,1174.16,600,1.42,5,6,27,1,0
19970329,206.96,206.96,5,1,0,26,1,0
19970329,1239.68,1239.68,6,1,0,3,2,0
19970403,1122.16,250,2.75,4,0,25,2,0
19970404,1640.08,275,2.75,5,0,51,2,0
19970408,1640.08,300,2.75,1,0,44,2,0
19970414,1381.12,275,2.75,5,8,36,1,0
19970514,1199.12,75,5.5,1,1,36,2,0
19970516,1640.08,200,5.5,5,0,47,1,0
19970517,258.96,258.96,6,1,0,40,1,0
19970207,599,100,2.75,3,7,36,2,0
19970220,859,50,20,1,1,23,1,0
19970228,429,429,10,1,0,22,2,0
19970329,199,199,9,1,7,41,1,0
19970415,899,899,6,5,0,38,2,0
19970509,1197,51,9,1,3,0,2,0
19970521,592,50,5.5,4,3,34,2,0
19970522,1148,175,5.5,4,0,0,1,0
19970226,1226.16,50,11,1,1,20,2,0
19970318,1018.16,25,17,1,0,29,1,0
19970315,1226.16,50,11,1,1,48,1,0
19970324,1174.16,1174.16,6,1,0,42,1,0
19970331,980.72,50,11,1,0,36,1,0
19970403,1122.16,100,6,5,0,31,1,0
19970409,1122.16,100,2.75,3,0,33,1,0
19970429,1122.16,250,6,5,0,30,2,0
19970508,1122.16,150,5.5,1,0,22,2,0
19970511,508.56,50,5.5,4,0,40,2,0
19970604,1163.76,60,5.5,1,4,39,1,0
19970621,1122.16,100,6,1,4,39,2,0
19970626,249.6,20.8,0,4,0,30,2,0
19970707,1225.12,102,4,3,0,34,1,0
19970707,862.16,19,4,5,4,38,1,0
19970715,966.16,150,6,5,1,26,1,0
19970720,862.16,20,4,3,0,33,2,0
19970104,859,100,5.5,5,1,37,2,0
19970104,499,499,13,1,0,25,2,0
19970110,599,150,5.5,4,0,36,1,0
19970110,979,100,5.5,4,0,29,2,0
19970119,599,599,13,1,4,28,2,0
19970127,979,100,5.5,4,4,31,1,0
19970118,645.43,300,5.5,4,0,31,2,0
19970211,1323.17,1323.17,6,1,0,39,2,0
19970217,645.43,5,5.5,1,0,50,2,0
19970414,1806.97,125,2.75,1,0,23,2,0
19970422,215.5,215.5,8,1,0,28,2,0
19970106,1663.16,150,5.5,3,1,41,2,0
19970117,1397.36,1397.36,6,1,0,35,2,0
19970117,1023.73,150,5.5,4,6,34,2,0
19970121,1151.83,200,6,1,0,22,1,0
19970121,1397.36,100,6,5,1,36,2,0
19970124,1663.16,30,5.5,4,0,26,1,0
19970216,1417.64,600,1.46,4,3,36,1,0
19970218,1683.44,150,2.75,5,1,49,2,0
19970222,1186.77,125,5.5,4,1,0,2,0
19970331,212.43,212.43,12.1,1,6,46,1,0
19970401,2090.16,200,6,4,0,31,1,0
19970104,979,37,17,1,6,21,1,0
19970202,149,149,13.31,1,3,31,2,0
19970210,1428,150,6,1,0,29,1,0
19970329,783,50,6,4,0,22,2,0
19970326,648.42,5,5.5,4,2,64,1,0
19970505,1168.02,100,5.5,5,0,26,1,0
19970615,529.34,50,5.5,4,2,47,2,0
19970804,215.42,215.42,9,1,6,31,2,0
19970717,767.49,19,4,4,2,27,1,0
19970729,789.14,100,14,1,6,41,2,0
19970811,486.04,50,4,1,4,29,2,0
19971103,486.04,19,4,5,0,30,1,0
19971105,1275.19,150,2,5,0,35,2,0
19971120,1437.56,100,4,5,6,27,1,0
19970119,859,300,8.5,4,0,25,2,0
19970130,979,50,8.5,5,0,21,2,0
19970302,489,489,8,1,1,44,2,0
19970312,929,464.5,8.25,5,0,63,1,0
19970318,1677,300,10,5,1,25,2,0
19970323,1079,150,10,4,0,55,2,0
19970327,199,199,10,1,6,42,1,0
19970515,1179,5,10,1,0,31,2,0
19970517,1128,175,8.5,3,1,24,1,0
19970530,879,150,8.5,5,3,31,1,0
19970214,1246.79,150,2.75,1,0,21,2,0
19970224,1298.61,1298.61,7,1,7,41,2,0
19970223,1246.79,150,5.5,5,0,34,2,0
19970503,1780.84,1780.84,8.5,1,5,26,1,0
19970526,1141.04,150,5.5,5,1,45,1,0
19970626,517.12,150,12,1,0,3,2,0
19970708,1245.74,100,4,5,0,35,1,0
19970911,633.44,50,4,5,8,24,2,0
19970404,587.43,587.43,10.5,1,1,29,1,0
19970512,587.43,50,5.5,4,0,27,2,0
19970624,1281.86,10,2.75,5,0,4,2,0
19970625,1047.53,5,12,4,0,24,1,0
19970712,780.03,100,4,4,1,33,1,0
19970722,887.03,100,9,5,0,21,2,0
19970902,833.53,50,6,4,3,29,1,0
19970930,940.53,940.53,6,1,6,54,1,0
19971010,640.93,50,5.5,4,5,23,1,0
19980107,994.03,50,5.5,4,4,39,2,0
19980121,640.93,50,5.5,1,0,24,2,0
19970106,1248,275,5.5,4,1,24,2,0
19970115,1357,200,5.5,4,3,46,1,0
19970115,686.99,150,5.5,4,1,39,2,0
19970121,599,5,5.5,4,5,21,2,0
19970123,1497,1497,6,1,1,25,1,0
19970127,545,19,2,5,6,34,1,0
19970128,149,149,10,5,0,34,1,0
19970207,429,429,15,1,4,26,1,0
19970217,899,250,1.37,4,5,26,2,0
19970220,899,50,2.75,4,0,37,2,0
19970226,773,386.5,9,4,1,24,1,0
19970227,899,449.5,6,1,0,26,1,0
19970228,1646,225,11,1,1,44,2,0
19970301,1108,50,5.5,5,4,30,1,0
19970305,1148,250,12,5,0,21,1,0
19970210,469.73,469.73,9,1,6,4,1,0
19970211,919.13,50,2.95,1,3,32,2,0
19970217,1047.53,120,2.95,4,4,35,1,0
19970226,1047.53,250,1.46,5,1,26,1,0
19970312,459.03,459.03,10,1,0,4,1,0
19970315,1580.39,100,5.89,4,3,51,1,0
19970329,837.81,30,5.89,3,0,21,2,0
19970404,1580.39,1580.39,6,1,0,60,2,0
19970430,159.43,159.43,6,1,0,22,2,0
19970519,587.43,587.43,10.5,1,0,24,1,0
19970526,319.93,319.93,10.5,1,0,3,1,0
19970722,523.23,523.23,9,1,0,28,2,0
19970723,480.43,19,4.28,1,3,27,1,0
19970808,480.43,20,4.28,1,3,26,2,0
19970818,480.43,38,4.28,3,0,30,1,0
19970823,780.03,150,9,5,1,25,2,0
19970331,398.31,398.31,8,1,0,17,2,0
19970609,733.79,733.79,6,1,0,33,1,0
19970805,712.49,712.49,4,1,7,24,1,0
19970816,712.49,100,9,5,1,28,2,0
19970912,998.97,120,9,5,7,22,2,0
19970927,632.61,100,18,3,0,23,2,0
19971007,712.49,39,26,1,0,23,1,0
19970119,699,5,5.5,1,5,37,1,0
19970204,979,25,5.5,4,1,24,2,0
19970207,859,50,2.75,4,0,22,2,0
19970212,859,50,2.75,4,0,29,1,0
19970216,1477,863,8,5,4,44,1,0
19970227,979,5,17,1,0,25,2,0
19970305,979,50,5.5,3,7,26,1,0
19970325,1058,150,4.12,5,6,27,2,0
19970329,783,50,5.5,1,0,29,2,0
19970401,1079,100,2.75,4,3,35,2,0
19970404,649,50,2.75,4,0,50,1,0
19970405,1104,75,2.75,4,0,23,2,0
19970415,1328,100,2.75,1,5,33,1,0
19970429,1129,50,6,4,4,22,2,0
19970222,599,75,2.75,4,4,25,2,0
19970322,599,25,5.5,4,0,27,2,0
19970413,1129,50,6,5,3,26,1,0
19970425,1079,200,2.75,5,7,45,1,0
19970511,879,250,5.5,5,3,32,2,0
19970608,1128,175,5.5,3,0,29,2,0
19970618,299,25,5.5,1,1,51,2,0
19970708,729,150,4,1,0,38,2,0
19970818,449,19,4,1,1,25,2,0
19970913,1191.99,1191.99,6,1,3,29,1,0
19970913,1191.99,1191.99,6,1,0,3,2,0
19970917,879,150,5.5,5,0,21,1,0
19970923,879,879,6,1,4,34,1,0
19970108,1296.99,1296.99,6,1,1,36,1,0
19970114,429,214.5,10,4,0,28,2,0
19970115,1606,100,5.5,3,0,61,1,0
19970115,599,50,19,1,0,37,1,0
19970116,773,773,10,1,0,62,1,0
19970129,545,19,0,4,0,29,2,0
19970217,859,33,5.5,4,6,23,1,0
19970219,859,50,2.75,5,4,36,2,0
19970220,599,26,24,1,0,37,1,0
19970225,1148,1148,7,1,0,29,2,0
19970227,599,599,13,1,6,45,2,0
19970307,599,599,15,1,0,44,1,0
19970310,922,200,2.75,5,6,0,2,0
19970317,429,429,15,1,1,25,2,0
19970317,1008,125,4.12,5,8,35,1,0
19970327,759,100,8.5,4,0,27,1,0
19970327,759,379.5,8.5,4,5,30,2,0
19970603,859,40,5.5,1,4,29,1,0
19970606,599,25,2.75,1,5,23,1,0
19970826,449,19,4,3,1,37,2,0
19971021,1168,80,12,4,4,32,2,0
19971103,449,19,21,4,1,21,1,0
19971129,949,50,18.7,1,0,29,2,0
19971217,899,150,4,5,2,34,2,0
19970223,1428,714,8,1,0,47,2,0
19970513,1129,50,5.5,5,0,27,2,0
19970522,149,149,14.52,1,8,34,2,0
19970523,1079,300,5.5,5,1,25,2,0
19970527,1079,200,5.5,5,4,25,2,0
19970530,649,649,10.5,1,0,32,2,0
19970530,979,5,5.5,5,6,30,2,0
19970611,1079,100,5.5,1,6,24,2,0
19970618,929,50,5.5,5,1,24,2,0
19970629,1858,100,5.5,3,5,24,2,0
19970710,929,100,4,3,1,44,2,0
19970304,929,100,4.12,1,6,30,2,0
19970313,1129,150,11,1,3,22,1,0
19970319,929,100,4.12,1,1,34,1,0
19970324,809,150,2.75,1,5,21,1,0
19970324,149,149,5.2,1,6,25,1,0
19970411,1328,350,2.75,5,0,26,1,0
19970421,1128,200,2.75,5,0,23,1,0
19970429,1079,150,6,4,0,33,2,0
19970522,979,25,5.5,3,1,32,2,0
19970111,999,39,5.5,1,0,32,1,0
19970113,1248,150,5.5,4,3,21,1,0
19970115,599,5,5.5,1,1,42,1,0
19970116,539,539,12,1,1,49,2,0
19970117,1148,30,5.5,5,1,33,1,0
19970120,1148,1148,6,1,3,21,1,0
19970122,1746,80,5.5,1,0,47,2,0
19970128,499,499,10,1,0,26,1,0
19970204,859,5,5.5,1,3,36,2,0
19970208,539,539,13,1,2,41,2,0
19970122,1018.16,1018.16,6,1,3,62,1,0
19970123,154.96,154.96,11,1,0,37,2,0
19970203,154.96,154.96,10,1,2,33,2,0
19970128,1018.16,150,5.5,1,2,38,1,0
19970131,1485.12,75,5.5,1,6,35,1,0
19970222,1795.04,500,1.42,5,0,3,2,0
19970304,508.56,508.56,8,1,0,26,1,0
19970319,1174.16,150,2.75,4,0,29,2,0
19970324,154.96,154.96,10,1,0,27,1,0
19970121,859,33,5.5,1,3,25,1,0
19970124,1179,30,5.5,5,1,27,1,0
19970210,859,150,2.75,4,6,25,2,0
19970327,1129,150,2.75,4,6,33,1,0
19970407,1128,150,2.75,5,4,28,1,0
19970326,1313.96,50,11,1,0,39,1,0
19970502,1313.96,70,5.5,1,0,33,2,0
19970605,319.93,319.93,10.5,1,0,38,2,0
19970617,1261.53,300,6,4,6,26,1,0
19970620,1047.53,150,6,4,4,24,2,0
19970702,523.23,523.23,8,1,0,33,2,0
19970717,758.63,150,4,4,7,31,1,0
19970724,1046.46,1046.46,6,1,3,59,1,0
19970727,480.43,480.43,4,1,7,45,1,0
19970804,1153.46,300,4,4,5,21,2,0
19970731,449,19,4,4,3,43,1,0
19970827,1003,75,12,4,0,41,1,0
19970918,599,1,4,4,5,34,2,0
19971014,599,5,5.5,4,5,26,1,0
19980506,489,489,8,1,0,65,1,0
19971028,879,200,9,4,0,41,2,0
19971203,880.99,440.5,6,1,0,31,1,0
19971216,195,15,0,5,6,37,1,0
19980106,904,75,12,5,4,33,1,0
19980113,879,100,5.5,3,0,30,1,0
19980114,1328,500,5.5,4,0,27,1,0
19980117,599,26,26,1,0,20,2,0
19980430,1597,150,9,4,0,55,1,0
19980516,899,100,6,1,3,21,1,0
19980519,1348,1348,9,1,0,0,1,0
19980526,1248,26,6,5,0,20,1,0
19970225,159.43,159.43,9,1,1,37,2,0
19970225,1047.53,150,2.75,1,0,38,1,0
19970302,640.93,25,5.89,4,1,42,1,0
19970326,1313.96,100,4.41,4,0,31,1,0
19970401,1739.82,500,2.75,4,0,3,1,0
19970630,1206.96,306.96,6,4,0,3,2,0
19970703,1046.46,1046.46,3,1,0,36,2,0
19970704,1260.46,175,4,4,0,29,2,0
19970706,1046.46,275,4,5,6,3,1,0
19970719,480.43,38,4,4,1,28,2,0
19970729,523.23,523.23,9,1,1,38,1,0
19970816,780.03,100,9,5,0,55,1,0
19970819,780.03,100,9,4,0,31,1,0
19970912,523.23,523.23,8,1,7,38,1,0
19970913,1104.23,1104.23,6,1,0,29,2,0
19970916,159.43,159.43,8.25,1,8,57,1,0
19970916,640.93,150,4,4,0,44,2,0
19970218,979,150,2.75,1,3,35,2,0
19970314,300,25,0,3,1,37,2,0
19970324,1178,789,6,5,0,28,1,0
19970401,1428,125,8.5,1,0,29,1,0
19970407,809,100,2.75,5,0,22,2,0
19970417,879,100,2.75,5,5,24,2,0
19970429,1328,1328,6,1,1,33,2,0
19970430,549,50,2.75,5,6,62,2,0
19970519,1328,275,5.5,5,0,30,1,0
19970522,1328,175,5.5,5,5,27,2,0
19970522,1328,175,5.5,5,7,3,1,0
19970531,489,489,8,1,1,21,1,0
19970807,829,20,12,4,3,27,2,0
19970810,929,150,4,3,1,22,2,0
19970121,1702.16,250,2.75,5,0,47,2,0
19970131,1195.67,1195.67,3,1,0,53,2,0
19970419,1347.92,100,2.75,5,0,27,1,0
19970428,1246.42,75,2.75,1,1,0,2,0
19970505,1144.92,100,5.5,1,0,49,1,0
19970521,993.69,25,17,1,0,31,2,0
19970317,648.42,25,5.5,4,3,29,2,0
19970319,648.42,250,1.48,4,3,32,1,0
19970412,1707.1,150,2.75,4,0,22,1,0
19970525,529.34,529.34,6,1,0,0,1,0
19970716,789.14,789.14,6,1,1,47,1,0
19970809,486.04,19,4,4,1,28,1,0
19970223,345.72,30,9,1,1,29,1,0
19970312,417.96,35,24,1,0,21,2,0
19970314,366.36,366.36,14,1,0,26,1,0
19970322,411.77,411.77,15.97,1,8,52,2,0
19970419,783.29,783.29,10.5,1,6,0,1,0
19970507,465.43,100,13,1,0,0,2,0
19970527,465.43,75,15.4,1,6,35,2,0
19970613,366.36,100,17.6,5,4,40,2,0
19970617,411.77,205.89,13.2,5,1,35,1,0
19970623,411.77,411.77,12,1,0,20,1,0
19970706,380.81,75,9,5,8,37,2,0
19970715,589.27,589.27,14,1,0,17,1,0
19970721,417.96,75,16,1,0,24,2,0
19970724,465.43,75,19,1,0,26,1,0
19970107,1397,1397,6,1,0,36,1,0
19970109,545,19,0,3,1,28,1,0
19970111,1022,1022,10,1,0,43,2,0
19970130,1248,500,5.5,5,0,30,2,0
19970204,999,39,5.5,4,4,40,1,0
19970211,249,249,12.1,1,0,21,1,0
19970215,999,5,17,1,0,40,1,0
19970215,1248,175,2.75,5,6,21,2,0
19970612,264.56,132.28,23,1,0,63,2,0
19970711,477.06,19,4.25,1,1,23,1,0
19970726,477.06,20,26,1,4,55,1,0
19970905,933.94,100,5.5,3,4,28,1,0
19971028,1074.19,50,5.5,1,0,21,2,0
19980113,1146.44,1146.44,6,1,0,24,2,0
19980116,636.44,5,5.5,4,7,24,1,0
19970322,1052.22,1052.22,9,1,1,57,1,0
19970512,733.79,100,6,5,0,49,1,0
19970709,712.49,150,4.5,4,3,27,1,0
19970929,840.29,420.15,9,1,0,32,1,0
19971030,733.79,150,9,5,1,24,2,0
19971030,733.79,150,9,3,2,20,2,0
19970202,789,300,6,5,2,29,2,0
19970315,949,949,11,1,1,65,2,0
19970331,631,50,14,1,0,21,2,0
19970402,849,150,2,1,0,26,1,0
19970412,639,639,9,1,0,30,2,0
19970429,1347,250,6,4,0,50,2,0
19970430,394,197,10,1,1,51,1,0
19970521,1098,1098,7,1,0,0,2,0
19970530,489,51,24,4,1,0,2,0
19970611,689,150,4,1,0,31,1,0
19970615,394,40,18,4,0,27,2,0
19970617,689,100,4,1,0,32,2,0
19970703,349,19,12,5,0,20,1,0
19970709,349,19,3,1,1,26,1,0
19970720,199,199,9,1,6,32,2,0
19970225,539,539,15,1,3,32,1,0
19970308,1696,250,6,4,3,47,1,0
19970318,539,269.5,10,1,2,34,1,0
19970326,899,100,6,4,0,48,2,0
19970505,394,394,8,1,1,50,2,0
19970517,689,250,9.5,1,8,20,2,0
19970612,1098,175,8.5,1,1,20,2,0
19970615,394,394,7,1,0,17,2,0
19970811,349,19,3,4,3,43,2,0
19970817,699,100,3,1,0,30,2,0
19970619,1565.25,300,5.83,4,1,0,2,0
19970703,724.87,200,4.25,4,7,38,1,0
19970709,777.86,50,4.25,1,8,32,1,0
19970726,523.52,100,4.25,4,7,27,1,0
19971020,1143.47,5,5.83,3,0,22,1,0
19971106,1196.46,50,4,3,6,33,2,0
19971112,1354.36,500,4.25,4,0,0,2,0
19971119,523.52,50,4.25,5,1,36,1,0
19971202,1808.99,100,6,3,0,34,1,0
19980113,1439.15,150,5.83,5,0,56,2,0
19970205,859,33,5.5,4,0,34,2,0
19970210,599,50,2.75,4,1,28,1,0
19970221,1248,75,12,4,0,0,2,0
19970304,1148,150,4.12,5,0,41,1,0
19970310,1397,225,2.75,5,1,0,1,0
19970424,549,50,2.75,5,0,31,1,0
19970210,1248,1248,6,1,2,25,2,0
19970219,429,215,10,5,4,25,2,0
19970222,773,250,1.37,5,0,22,1,0
19970124,551.05,50,35.31,1,0,39,2,0
19970126,551.05,120,33.17,1,1,24,2,0
19970131,459.03,150,36.38,1,5,33,1,0
19970203,459.03,150,36.38,5,0,26,2,0
19970203,459.03,100,38.52,1,0,36,2,0
19970208,533.93,150,31.03,1,0,26,2,0
19970211,373.43,373.43,11,1,5,28,1,0
19970228,533.93,100,33.17,1,6,42,1,0
19970316,373.43,200,10,1,1,25,1,0
19970404,2402.15,2402.15,13.75,1,4,39,2,0
19970417,373.43,373.43,10,1,1,45,2,0
19970508,212.93,110,29,1,6,26,2,0
19970507,1079,150,5.5,1,5,35,1,0
19970609,1128,564,6,5,0,3,2,0
19970623,942.99,5,5.5,5,0,46,2,0
19970701,978,200,14,1,1,32,1,0
19970716,1178,100,4,1,0,37,1,0
19970729,449,19,4,4,5,31,1,0
19970820,449,19,4,5,0,38,2,0
19970821,1227,125,12,4,0,3,2,0
19971031,1129,50,11,1,3,20,1,0
19971113,942.99,19,4,4,0,47,1,0
19971118,942.99,75,4,4,1,3,1,0
19971204,489,19,4,4,1,19,1,0
19971205,745.99,25,4,4,0,54,2,0
19971226,829,414.5,9,5,6,61,1,0
19980108,1228,50,12,4,0,22,2,0
19970303,809,100,7.25,1,0,41,1,0
19970305,1179,375,10,5,0,23,2,0
19970318,429,429,10,1,0,26,2,0
19970331,783,150,15,1,6,30,1,0
19970408,199,199,9,1,5,27,1,0
19970504,879,150,8.5,5,0,38,1,0
19970522,549,549,8.5,1,0,25,1,0
19970310,417.96,51,24,1,0,21,1,0
19970312,723.43,300,14,5,0,27,1,0
19970331,345.72,28,28,1,0,29,1,0
19970422,411.77,205.89,8,1,0,39,2,0
19970627,411.77,205.89,12,1,0,56,2,0
19970630,626.42,30,20.9,4,6,26,1,0
19970709,380.81,380.81,7,1,0,43,2,0
19970719,308.57,19,25,1,0,46,2,0
19970730,380.81,380.81,14,1,0,63,2,0
19970102,545,19,0,1,1,29,2,0
19970106,1108,65,5.5,1,3,19,2,0
19970106,999,5,5.5,3,4,34,1,0
19970110,599,599,13.2,1,0,36,2,0
19970116,999,150,5.5,3,0,61,2,0
19970117,899,150,5.5,5,6,29,1,0
19970118,1248,100,5.5,4,4,30,2,0
19970123,1895,1895,6,1,0,0,2,0
19970125,539,539,12,1,1,55,1,0
19970129,249,249,10,5,8,49,1,0
19970130,379,379,10,1,0,21,1,0
19970331,645.43,50,5.5,1,1,49,1,0
19970501,1215.42,1215.42,6,1,0,41,1,0
19970501,1215.42,1215.42,6,1,0,0,1,0
19970621,526.9,526.9,6,1,6,48,1,0
19970814,1323.17,50,4,1,0,27,1,0
19970817,483.8,40,4,4,0,48,2,0
19970118,545,19,2,1,0,43,2,0
19970118,859,150,5.5,4,0,24,1,0
19970119,859,150,5.5,4,0,34,1,0
19970130,1108,100,5.5,1,0,32,1,0
19970202,773,773,10,1,0,32,1,0
19970217,539,539,13,1,0,60,2,0
19970221,1022,200,2.75,5,0,38,2,0
19970223,599,599,13,1,0,32,1,0
19970227,1357,200,2.75,5,0,37,1,0
19970227,1855,1855,9,1,4,31,1,0
19970228,149,149,10,1,0,41,1,0
19970221,622.96,35,5.5,1,0,22,1,0
19970225,2054,1027,3,1,0,43,1,0
19970226,2262,904,1.42,5,6,41,1,0
19970227,2262,2262,6,5,0,51,2,0
19970504,1691.04,200,5.5,4,1,36,2,0
19970508,767.52,767.52,8,5,0,24,2,0
19970508,767.52,767.52,8,5,0,3,2,0
19970512,570.96,100,5.5,1,6,66,1,0
19970512,1173.12,200,5.5,5,0,24,2,0
19970520,508.56,254.28,8,1,0,29,1,0
19970623,1691.04,897.52,6,5,0,49,1,0
19970627,966.16,150,5.5,5,0,34,2,0
19970628,966.16,150,5.5,1,0,26,1,0
19970630,1794,897,6,5,3,19,1,0
19970702,758.16,379.08,3,5,0,37,1,0
19970708,154.96,154.96,17,1,2,34,1,0
19970710,892.32,892.32,11,1,3,20,1,0
19970320,1007.99,50,14,1,1,0,2,0
19970327,1646,150,3,3,0,48,2,0
19970507,758.99,75,4,1,0,37,2,0
19970601,849,100,6,5,6,34,1,0
19970624,639,105,4,5,4,46,2,0
19970716,539,350,12,5,0,38,1,0
19970730,593,593,7,1,1,24,1,0
19970820,699,250,6,5,4,28,2,0
19971111,449,19,5.5,1,3,38,1,0
19971202,1079,50,6,4,1,26,1,0
19971212,1083,75,5.5,1,6,4,2,0
19971214,504,50,5.5,4,1,21,2,0
19980106,934,75,12,4,0,24,2,0
19980126,599,26,8,1,0,24,1,0
19980330,929,100,12,5,3,28,1,0
19980417,619,5,8.5,3,1,23,1,0
19980429,1676,175,12,3,0,47,2,0
19980524,1178,125,17,5,3,2,2,0
19980626,1896,150,4.5,4,1,39,2,0
19980827,1373,300,4.75,5,6,21,2,0
19980921,619,1,10.5,5,0,27,1,0
19980921,619,1,10.5,5,1,25,2,0
19981012,1498,30,10.5,4,0,26,1,0
19981116,619,50,10.5,5,0,20,2,0
19981223,974,150,9,4,6,17,1,0
19990107,1249,100,15,4,5,20,2,0
19990119,1398,150,2.62,5,1,30,2,0
19990120,619,0,10.5,3,1,35,1,0
19990123,2245,225,2.62,4,1,0,2,0
19970407,1099.07,1099.07,6,1,0,3,2,0
19970629,318.44,318.44,10.5,1,0,32,1,0
19970726,1041.57,1041.57,6,1,1,18,2,0
19970805,776.39,776.39,3,1,0,20,2,0
19970908,1042.64,50,12,4,1,22,1,0
19970916,731.64,35,5.5,1,1,23,1,0
19971021,1099.07,50,12,4,3,3,2,0
19970115,373.43,150,13.2,5,7,30,2,0
19970117,459.03,459.03,32.1,1,6,51,1,0
19970117,212.93,106.47,35.31,1,1,26,1,0
19970129,551.05,551.05,26.75,1,5,32,1,0
19970130,459.03,200,36.38,1,0,36,1,0
19970205,533.93,150,29,1,0,25,2,0
19970206,319.93,319.93,12.1,1,1,34,2,0
19970207,533.93,200,31.03,1,3,28,2,0
19970210,459.03,150,36.38,1,0,22,2,0
19970215,212.93,212.93,35.31,1,4,45,1,0
19970305,459.03,40,40.66,5,0,22,1,0
19970424,1541.86,1541.86,6,1,0,3,2,0
19970503,940.53,150,6,4,0,24,1,0
19970709,1260.46,175,4,5,0,3,1,0
19970804,523.23,523.23,8,1,5,59,2,0
19970823,480.43,25,4,1,6,50,1,0
19970827,553.18,553.18,11,1,1,52,1,0
19970927,1206.96,530,5.5,4,6,18,1,0
19971031,159.43,159.43,5.98,1,0,28,2,0
19971031,1206.96,250,9,5,0,35,2,0
19980102,940.53,100,14,1,0,36,2,0
19980109,523.23,25,4,5,3,36,2,0
19970217,2175,150,2.75,4,0,24,2,0
19970304,1378,125,11,3,7,27,1,0
19970311,942.99,150,2.75,4,6,33,1,0
19970323,1129,150,2.75,5,0,27,1,0
19970425,879,100,6,5,6,28,2,0
19970528,1129,50,5.5,3,1,31,1,0
19970205,1565.62,110,5.5,1,0,31,2,0
19970228,910.54,100,2.75,1,3,33,2,0
19970310,1037.74,50,5.5,4,0,21,2,0
19970329,1093.92,50,11,3,0,28,2,0
19970423,1195.68,150,2.92,4,0,36,1,0
19970329,1117.14,1117.14,6,1,0,18,2,0
19970424,844.35,550,6,1,0,45,1,0
19970425,1545.81,150,2.75,1,0,28,2,0
19970603,281.45,281.45,9.5,1,7,55,1,0
19970131,1179,44,5.5,1,0,28,1,0
19970225,1428,175,5.5,5,1,28,1,0
19970228,1477,300,5.5,5,1,42,1,0
19970301,1378,175,2.75,4,1,0,1,0
19970307,1129,150,6,4,3,21,1,0
19970326,699,699,10.5,1,0,66,1,0
19970402,1281,1281,6,1,1,0,2,0
19970404,1128,1128,6,1,3,33,1,0
19970405,1307,1307,8.5,1,0,0,2,0
19970419,1128,1128,6,1,0,58,1,0
19970513,979,100,5.5,4,1,25,1,0
19970519,489,489,10,1,1,16,2,0
19970605,649,50,5.5,1,0,25,1,0
19970407,680.54,150,6,4,7,29,1,0
19970430,680.54,200,6,5,3,24,1,0
19970501,355.71,355.71,11,1,0,29,2,0
19970529,998.97,150,6,4,0,39,1,0
19970819,712.49,19,12,4,0,25,2,0
19970825,712.49,150,9,4,0,35,2,0
19971006,998.97,150,9,4,0,27,2,0
19971114,924.42,50,10.5,4,1,25,2,0
19971118,499.49,19,24,4,1,27,2,0
19970128,789,150,6,5,1,28,2,0
19970211,689,200,2,4,1,37,1,0
19970208,469,5,26,1,0,21,1,0
19970215,149,149,8,1,3,33,1,0
19970226,469,469,15,1,0,52,2,0
19970228,1038,1038,6,1,1,55,1,0
19970302,469,469,1.25,1,0,20,1,0
19970303,689,35,17,3,0,35,2,0
19970310,1198,50,6,5,0,48,2,0
19970501,1098,150,6,4,0,3,1,0
19970508,849,100,6,5,1,57,2,0
19970522,689,150,8.5,4,0,33,2,0
19970310,648.42,648.42,15,1,4,0,2,0
19970331,847.6,50,6,4,0,20,2,0
19970405,1005.64,50,8.5,1,3,27,1,0
19970408,1490.6,150,2.75,4,0,54,1,0
19970410,281.45,100,9.5,1,6,40,1,0
19970421,529.34,264.67,8,5,0,50,2,0
19970503,594.29,51,5.51,1,3,27,1,0
19970523,648.42,50,5.5,1,1,24,1,0
19970619,323.67,323.67,10.5,1,0,0,1,0
19970723,1166.94,45,4,1,0,0,2,0
19970730,843.27,50,12,4,1,41,2,0
19970812,215.42,215.42,9,1,0,29,2,0
19970512,581.94,50,5.5,4,0,29,1,0
19970515,518.34,518.34,9,1,7,47,1,0
19970611,518.34,518.34,8,1,0,23,2,0
19970623,659.24,200,24,3,0,32,1,0
